Steve Lacy;ss;Hardbop;1957;166.0
Bob Berg;ts;Postbop;1993;160.6
Ornette Coleman;as;Free;1959;232.8
Art Pepper;cl;Cool;1979;167.7
Paul Desmond;as;Cool;1964;191.2
Charlie Parker;as;Bebop;1946;210.5
Don Byas;ts;Swing;1952;116.0
Steve Coleman;as;Postbop;1989;97.7
David Murray;ts;Postbop;1990;53.3
Freddie Hubbard;tp;Postbop;1964;143.2
Sonny Rollins;ts;Hardbop;1956;115.2
Chet Baker;tp;Cool;1955;178.1
Wayne Shorter;ts;Postbop;1965;126.4
Cannonball Adderley;as;Hardbop;1959;142.6
Dexter Gordon;ts;Bebop;1969;180.9
Clifford Brown;tp;Hardbop;1954;139.7
Freddie Hubbard;tp;Postbop;1961;113.9
Joe Henderson;ts;Postbop;1964;160.3
Lester Young;ts;Swing;1944;245.0
Sonny Rollins;ts;Hardbop;1956;115.2
Dizzy Gillespie;tp;Bebop;1945;171.1
Joe Lovano;ts-c;Postbop;1994;107.0
Art Pepper;cl;Cool;1979;167.7
Freddie Hubbard;tp;Postbop;1961;113.9
Benny Goodman;cl;Swing;1936;268.5
J.J. Johnson;tb;Bebop;1957;234.7
Benny Carter;as;Swing;1986;127.2
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;63.3
Don Byas;ts;Swing;1945;98.9
Clifford Brown;tp;Hardbop;1954;139.7
Art Pepper;as;Cool;1979;60.9
Benny Carter;as;Swing;1952;185.4
Lester Young;ts;Swing;1944;245.0
Stan Getz;ts;Cool;1964;64.3
