Don Byas;ts;Swing;1945;98.9
Freddie Hubbard;tp;Postbop;1961;113.9
Lee Konitz;as;Cool;1954;210.8
Joshua Redman;ts;Postbop;1994;53.2
Coleman Hawkins;ts;Swing;1950;177.5
Ben Webster;ts;Swing;1962;118.3
Lee Konitz;as;Cool;1949;256.4
Joe Henderson;ts;Postbop;1964;160.3
David Liebman;ts;Postbop;1996;151.0
Benny Goodman;cl;Swing;1936;310.1
David Liebman;ss;Postbop;1988;144.1
Wayne Shorter;ts;Postbop;1965;126.4
Dexter Gordon;ts;Bebop;1969;119.9
Freddie Hubbard;tp;Postbop;1961;113.9
Bob Berg;ts;Postbop;1993;160.6
Benny Goodman;cl;Swing;1936;310.1
Paul Desmond;as;Cool;1959;116.0
J.J. Johnson;tb;Bebop;1957;125.5
Lester Young;ts;Swing;1944;245.0
Stan Getz;ts;Cool;1957;288.1
Roy Eldridge;tp;Swing;1944;361.8
Bob Berg;ts;Postbop;1993;131.8
Lee Konitz;as;Cool;1949;173.5
Lee Konitz;as;Cool;1954;210.8
Joshua Redman;ts;Postbop;1996;181.2
Dexter Gordon;ts;Bebop;1969;119.9
Roy Eldridge;tp;Swing;1950;149.8
Louis Armstrong;cor;Traditional;1925;146.4
David Liebman;ss;Postbop;1988;144.1
Roy Eldridge;tp;Swing;1950;243.3
Lester Young;ts;Swing;1942;78.6
Ornette Coleman;as;Free;1959;126.2
Charlie Parker;as;Bebop;1947;197.3
Ben Webster;ts;Swing;1962;118.3
Clifford Brown;tp;Hardbop;1954;163.9
