Cannonball Adderley;as;Hardbop;1959;142.6
Chet Baker;tp;Cool;1975;225.7
Lester Young;ts;Swing;1939;250.2
Miles Davis;tp;Postbop;1959;138.6
David Murray;ts;Postbop;1990;63.3
Benny Goodman;cl;Swing;1936;310.1
Steve Coleman;as;Postbop;1991;105.2
Lee Konitz;as;Cool;1949;256.4
Chet Baker;tp;Cool;1955;178.1
Chet Baker;tp;Cool;1975;225.7
Don Byas;ts;Swing;1947;98.9
Joe Henderson;ts;Postbop;1991;248.4
Clifford Brown;tp;Hardbop;1954;139.7
John Coltrane;ts;Hardbop;1959;344.0
Lee Konitz;as;Cool;1949;256.4
Bob Berg;ts;Postbop;1979;127.2
Cannonball Adderley;as;Hardbop;1959;142.6
Clifford Brown;tp;Hardbop;1954;163.9
Woody Shaw;tp;Postbop;1977;171.7
David Murray;ts;Postbop;1990;63.3
Chet Baker;tp;Cool;1955;178.1
Ben Webster;ts;Swing;1956;181.8
Woody Shaw;tp;Postbop;1977;171.7
Clifford Brown;tp;Hardbop;1954;139.7
Joshua Redman;ts;Postbop;1993;84.1
Lee Konitz;as;Cool;1954;210.8
John Coltrane;ts;Hardbop;1959;344.0
Ornette Coleman;as;Free;1959;235.8
Miles Davis;tp;Hardbop;1956;115.7
Don Byas;ts;Swing;1947;98.9
Michael Brecker;ts;Postbop;1990;48.6
Paul Desmond;as;Cool;1964;152.6
Roy Eldridge;tp;Swing;1944;361.8
Joshua Redman;ts;Postbop;1993;84.1
Kenny Dorham;tp;Postbop;1964;294.2
