Wayne Shorter;ts;Postbop;1964;51.3
Joe Lovano;ss;Postbop;1991;209.6
Wayne Shorter;ts;Postbop;1964;51.3
David Murray;ts;Postbop;1990;53.3
Joshua Redman;ts;Postbop;1994;53.2
David Liebman;ts;Postbop;1996;151.0
Benny Goodman;cl;Swing;1937;284.8
Wayne Shorter;ts;Postbop;1964;51.3
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
John Coltrane;ts;Postbop;1963;279.5
Joshua Redman;ts;Postbop;1994;53.2
Joe Lovano;ss;Postbop;1991;209.6
Ornette Coleman;as;Free;1959;200.5
John Coltrane;ts;Hardbop;1959;344.0
Joe Lovano;ss;Postbop;1991;209.6
Paul Desmond;as;Cool;1959;116.0
Joshua Redman;ts;Postbop;1996;181.2
Wayne Shorter;ts;Postbop;1964;51.3
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Wayne Shorter;ts;Postbop;1964;51.3
Benny Goodman;cl;Swing;1937;284.8
Wayne Shorter;ts;Postbop;1964;51.3
John Coltrane;ts;Hardbop;1959;344.0
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1936;310.1
Paul Desmond;as;Cool;1959;116.0
David Liebman;ss;Postbop;1988;144.1
Paul Desmond;as;Cool;1959;116.0
