David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;131.8
Kenny Dorham;tp;Hardbop;1955;211.9
Benny Carter;as;Swing;1986;124.0
David Murray;ts;Postbop;1990;53.3
Lee Konitz;as;Cool;1954;229.0
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;131.8
John Coltrane;ts;Postbop;1963;279.5
John Coltrane;ts;Postbop;1963;279.5
Louis Armstrong;cor;Traditional;1926;193.0
Louis Armstrong;cor;Traditional;1926;193.0
David Murray;ts;Postbop;1990;53.3
John Coltrane;ts;Postbop;1963;279.5
David Murray;ts;Postbop;1990;53.3
Benny Carter;as;Swing;1986;124.0
Joe Lovano;ss;Postbop;1991;209.6
Joe Lovano;ss;Postbop;1991;209.6
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Lee Konitz;as;Cool;1954;229.0
John Coltrane;ts;Postbop;1963;279.5
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;131.8
Michael Brecker;ts;Postbop;1990;48.6
John Coltrane;ts;Postbop;1963;279.5
Joe Lovano;ss;Postbop;1991;209.6
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
