Sonny Rollins;ts;Postbop;1972;197.2
David Murray;ts;Postbop;1983;66.0
Dexter Gordon;ts;Bebop;1969;119.9
Dexter Gordon;ts;Bebop;1969;119.9
John Coltrane;ts;Hardbop;1959;344.0
Freddie Hubbard;tp;Postbop;1961;113.9
Stan Getz;ts;Cool;1957;288.1
John Coltrane;ts;Hardbop;1957;140.8
Clifford Brown;tp;Hardbop;1954;139.7
Clifford Brown;tp;Hardbop;1954;139.7
David Liebman;ts;Postbop;1996;151.0
Cannonball Adderley;as;Hardbop;1959;175.1
Michael Brecker;ts;Postbop;1990;48.6
Cannonball Adderley;as;Hardbop;1959;175.1
Sonny Rollins;ts;Postbop;1972;197.2
Michael Brecker;ts;Postbop;1996;125.6
Cannonball Adderley;as;Hardbop;1959;175.1
David Liebman;ss;Postbop;1988;260.8
Cannonball Adderley;as;Hardbop;1959;175.1
Joe Lovano;ts;Postbop;1994;200.8
Joshua Redman;ts;Postbop;1994;53.2
Michael Brecker;ts;Postbop;1996;125.6
John Coltrane;ts;Postbop;1963;279.5
David Liebman;ts;Postbop;1996;151.0
Michael Brecker;ts;Postbop;1996;125.6
J.J. Johnson;tb;Bebop;1957;234.7
David Liebman;ts;Postbop;1996;151.0
Clifford Brown;tp;Hardbop;1954;139.7
Steve Coleman;as;Postbop;1989;97.7
Steve Coleman;as;Postbop;1988;239.8
Michael Brecker;ts;Postbop;1996;125.6
Stan Getz;ts;Cool;1957;288.1
Steve Coleman;as;Postbop;1989;97.7
Michael Brecker;ts;Postbop;1996;125.6
Steve Coleman;ts;Postbop;1989;104.1
