J.J. Johnson;tb;Bebop;1957;125.5
Freddie Hubbard;tp;Postbop;1961;113.9
Joe Lovano;ts;Postbop;1991;63.2
Ben Webster;ts;Swing;1956;181.8
David Liebman;ts;Postbop;1996;151.0
Ben Webster;ts;Swing;1956;181.8
Roy Eldridge;tp;Swing;1950;243.3
Clifford Brown;tp;Hardbop;1954;139.7
Woody Shaw;tp;Postbop;1987;251.1
Don Byas;ts;Swing;1945;98.9
Sonny Rollins;ts;Postbop;1972;197.2
Joe Henderson;ts;Postbop;1991;248.4
Joe Henderson;ts;Postbop;1964;157.5
Roy Eldridge;tp;Swing;1943;230.7
Coleman Hawkins;ts;Swing;1950;132.1
Stan Getz;ts;Cool;1963;131.6
Clifford Brown;tp;Hardbop;1954;139.7
Ornette Coleman;as;Free;1959;126.2
Freddie Hubbard;tp;Hardbop;1961;145.8
Coleman Hawkins;ts;Swing;1950;177.5
Dizzy Gillespie;tp;Bebop;1945;171.1
Miles Davis;tp;Hardbop;1956;270.9
Joe Henderson;ts;Postbop;1964;157.5
Freddie Hubbard;tp;Postbop;1961;113.9
J.J. Johnson;tb;Bebop;1957;234.7
Coleman Hawkins;ts;Swing;1954;250.0
Benny Goodman;cl;Swing;1936;268.5
Charlie Parker;as;Bebop;1945;226.3
Ben Webster;ts;Swing;1962;118.3
Clifford Brown;tp;Hardbop;1954;139.7
Kenny Dorham;tp;Hardbop;1954;121.3
David Murray;ts;Postbop;1983;66.1
Woody Shaw;cor;Postbop;1978;173.1
Stan Getz;ts;Cool;1957;288.1
Michael Brecker;ts;Postbop;1990;48.6
