Art Pepper;as;Cool;1979;140.6
Lee Konitz;as;Cool;1949;256.4
Charlie Parker;as;Bebop;1946;220.3
Roy Eldridge;tp;Swing;1950;243.3
Steve Coleman;as;Postbop;1989;97.7
Stan Getz;ts;Cool;1957;66.9
Roy Eldridge;tp;Swing;1943;230.7
Michael Brecker;ts;Postbop;1990;321.1
Ben Webster;ts;Swing;1956;74.1
Benny Goodman;cl;Swing;1937;284.8
Steve Coleman;as;Postbop;1989;97.7
Steve Lacy;ss;Hardbop;1957;166.0
Benny Goodman;cl;Swing;1936;268.5
Dizzy Gillespie;tp;Bebop;1952;113.4
Joe Henderson;ts;Postbop;1964;160.3
Wayne Shorter;ts;Postbop;1964;284.6
Wayne Shorter;ts;Postbop;1964;284.6
Steve Lacy;ss;Hardbop;1958;85.5
Coleman Hawkins;ts;Swing;1950;177.5
J.J. Johnson;tb;Bebop;1957;234.7
Steve Coleman;as;Postbop;1989;97.7
Louis Armstrong;cor;Traditional;1927;197.4
Coleman Hawkins;ts;Swing;1950;177.5
Paul Desmond;as;Cool;1959;116.0
Steve Coleman;as;Postbop;1988;239.8
Paul Desmond;as;Cool;1964;191.2
Chet Baker;tp;Cool;1955;178.1
Steve Lacy;ss;Hardbop;1961;132.2
Wayne Shorter;ts;Postbop;1964;51.3
Coleman Hawkins;ts;Swing;1954;250.0
Dizzy Gillespie;tp;Bebop;1952;113.4
Freddie Hubbard;tp;Postbop;1965;127.4
Joe Henderson;ts;Postbop;1991;219.9
Dizzy Gillespie;tp;Bebop;1952;113.4
Roy Eldridge;tp;Swing;1944;361.8
