Sonny Rollins;ts;Hardbop;1956;176.2
Ben Webster;ts;Swing;1956;82.0
Clifford Brown;tp;Hardbop;1945;161.2
Art Pepper;cl;Cool;1979;167.7
Joe Henderson;ts;Postbop;1991;248.4
Ben Webster;ts;Swing;1956;82.0
John Coltrane;ts;Hardbop;1959;344.0
J.J. Johnson;tb;Bebop;1957;234.7
Art Pepper;as;Cool;1979;140.6
Clifford Brown;tp;Hardbop;1945;161.2
Benny Carter;as;Swing;1986;127.2
Joe Lovano;ts-c;Postbop;1994;107.0
Ornette Coleman;as;Free;1959;126.2
John Coltrane;ts;Hardbop;1959;290.3
Lester Young;ts;Swing;1942;78.6
Steve Coleman;as;Postbop;1989;97.7
Freddie Hubbard;tp;Hardbop;1961;145.8
Sonny Rollins;ts;Postbop;1972;197.2
Clifford Brown;tp;Hardbop;1954;163.9
Art Pepper;as;Cool;1979;60.9
Dexter Gordon;ts;Bebop;1969;119.9
Stan Getz;ts;Cool;1957;66.9
Wayne Shorter;ts;Postbop;1964;284.6
Ben Webster;ts;Swing;1962;118.3
Ben Webster;ts;Swing;1956;82.0
Joshua Redman;ts;Postbop;1992;145.2
Ben Webster;ts;Swing;1956;181.8
Bob Berg;ts;Postbop;1993;131.8
Charlie Parker;as;Bebop;1947;197.3
J.J. Johnson;tb;Bebop;1957;234.7
Art Pepper;as;Cool;1979;140.6
Lee Konitz;as;Cool;1949;256.4
Lester Young;ts;Swing;1945;151.0
Ben Webster;ts;Swing;1962;118.3
J.J. Johnson;tb;Bebop;1949;196.7
