Clifford Brown;tp;Hardbop;1955;140.1
David Liebman;ss;Postbop;1988;144.1
David Liebman;ts;Postbop;1996;151.0
Steve Coleman;as;Postbop;1989;97.7
Kenny Dorham;tp;Hardbop;1955;211.9
Ben Webster;ts;Swing;1956;181.8
Roy Eldridge;tp;Swing;1943;230.7
Ornette Coleman;as;Free;1959;126.2
Clifford Brown;tp;Hardbop;1954;163.9
Steve Coleman;as;Postbop;1991;105.2
Freddie Hubbard;tp;Postbop;1965;127.4
Joe Lovano;ts;Postbop;1994;200.8
Roy Eldridge;tp;Swing;1943;230.7
Stan Getz;ts;Cool;1957;66.9
Stan Getz;ts;Cool;1964;64.3
Michael Brecker;ts;Postbop;1987;243.8
Lester Young;ts;Swing;1944;245.0
Stan Getz;ts;Cool;1964;64.3
Cannonball Adderley;as;Hardbop;1960;156.5
Lee Konitz;as;Cool;1949;256.4
Wayne Shorter;ts;Postbop;1964;142.4
Benny Goodman;cl;Swing;1936;310.1
Michael Brecker;ts;Postbop;1990;321.1
Bob Berg;ts;Postbop;1979;127.2
Lester Young;ts;Swing;1944;245.0
Stan Getz;ts;Cool;1957;66.9
Woody Shaw;tp;Postbop;1977;171.7
David Murray;ts;Postbop;1983;66.0
John Coltrane;ts;Hardbop;1959;290.3
Lester Young;ts;Swing;1945;151.0
Benny Carter;as;Swing;1986;91.8
David Liebman;ss;Postbop;1988;258.8
David Liebman;ss;Postbop;1988;258.8
Freddie Hubbard;tp;Postbop;1964;143.2
Dexter Gordon;ts;Bebop;1969;119.9
