Clifford Brown;tp;Hardbop;1945;161.2
Chet Baker;tp;Cool;1955;178.1
David Liebman;ts;Postbop;1996;151.0
Sonny Rollins;ts;Postbop;1972;197.2
Woody Shaw;tp;Postbop;1977;171.7
Louis Armstrong;cor;Traditional;1926;193.0
Michael Brecker;ts;Postbop;1990;321.1
Wayne Shorter;ts;Postbop;1964;51.3
Freddie Hubbard;tp;Postbop;1964;143.2
Stan Getz;ts;Cool;1957;66.9
Joe Lovano;ts-c;Postbop;1994;107.0
Stan Getz;ts;Cool;1964;64.3
Cannonball Adderley;as;Hardbop;1961;194.3
Woody Shaw;cor;Postbop;1978;173.1
Joe Lovano;ss;Postbop;1991;209.6
Woody Shaw;tp;Postbop;1987;251.1
Woody Shaw;tp;Postbop;1987;60.2
Wayne Shorter;ts;Postbop;1964;142.4
Kenny Dorham;tp;Hardbop;1954;121.3
Lester Young;ts;Swing;1944;245.0
Joe Lovano;ts;Postbop;1991;63.2
Steve Coleman;as;Postbop;1989;97.7
Kenny Dorham;tp;Postbop;1964;294.2
Coleman Hawkins;ts;Swing;1950;132.1
Wayne Shorter;ts;Postbop;1965;126.4
Freddie Hubbard;tp;Postbop;1965;127.4
Cannonball Adderley;as;Hardbop;1961;194.3
Chet Baker;tp;Cool;1975;225.7
Louis Armstrong;cor;Traditional;1926;183.1
Louis Armstrong;cor;Traditional;1926;193.0
Michael Brecker;ts;Postbop;1990;321.1
Wayne Shorter;ts;Postbop;1964;142.4
David Murray;ts;Postbop;1990;63.3
Don Byas;ts;Swing;1947;98.9
J.J. Johnson;tb;Bebop;1949;196.7
