Woody Shaw;tp;Postbop;1987;251.1
David Murray;ts;Postbop;1990;53.3
Steve Lacy;ss;Hardbop;1957;166.4
Ornette Coleman;as;Free;1959;235.8
Chet Baker;tp;Cool;1975;225.7
Coleman Hawkins;ts;Swing;1950;132.1
Cannonball Adderley;as;Hardbop;1960;156.5
Cannonball Adderley;as;Hardbop;1959;142.6
J.J. Johnson;tb;Bebop;1957;234.7
Benny Carter;as;Swing;1986;127.2
Benny Carter;as;Swing;1986;127.2
Dizzy Gillespie;tp;Bebop;1945;171.1
J.J. Johnson;tb;Bebop;1957;234.7
Chet Baker;tp;Cool;1975;201.7
Steve Coleman;as;Postbop;1989;97.7
Charlie Parker;as;Bebop;1945;226.3
Ben Webster;ts;Swing;1962;118.3
Steve Lacy;ss;Hardbop;1957;166.0
Don Byas;ts;Swing;1952;116.0
Joshua Redman;ts;Postbop;1992;145.2
Clifford Brown;tp;Hardbop;1955;140.1
Benny Carter;as;Swing;1986;124.0
Clifford Brown;tp;Hardbop;1954;139.7
Cannonball Adderley;as;Hardbop;1961;194.3
Joshua Redman;ts;Postbop;1992;145.2
Lee Konitz;as;Cool;1949;256.4
Coleman Hawkins;ts;Swing;1954;250.0
John Coltrane;ts;Hardbop;1957;140.8
Ben Webster;ts;Swing;1956;181.8
David Liebman;ss;Postbop;1988;144.1
Lee Konitz;as;Cool;1949;173.5
J.J. Johnson;tb;Bebop;1957;125.5
Roy Eldridge;tp;Swing;1943;230.7
Louis Armstrong;cor;Traditional;1926;193.0
Michael Brecker;ts;Postbop;1990;48.6
