Dizzy Gillespie;tp;Bebop;1945;182.3
Dexter Gordon;ts;Swing;1969;203.7
Dizzy Gillespie;tp;Bebop;1952;113.4
Louis Armstrong;cor;Traditional;1926;193.0
Freddie Hubbard;tp;Postbop;1965;127.4
Steve Coleman;as;Postbop;1989;97.7
Benny Goodman;cl;Swing;1936;310.1
Bob Berg;ts;Postbop;1993;250.7
Benny Goodman;cl;Swing;1936;310.1
Wayne Shorter;ts;Postbop;1964;284.6
Wayne Shorter;ts;Postbop;1964;142.4
David Liebman;ss;Postbop;1988;144.1
Coleman Hawkins;ts;Swing;1950;177.5
Don Byas;ts;Swing;1945;99.0
Joshua Redman;ts;Postbop;1994;53.2
Wayne Shorter;ts;Postbop;1964;284.6
Wayne Shorter;ts;Postbop;1964;284.6
Dexter Gordon;ts;Bebop;1969;119.9
Ben Webster;ts;Swing;1956;74.1
Joshua Redman;ts;Postbop;1996;181.2
Roy Eldridge;tp;Swing;1950;243.3
Dizzy Gillespie;tp;Bebop;1945;290.5
Bob Berg;ts;Postbop;1993;131.8
Wayne Shorter;ts;Postbop;1964;51.3
Freddie Hubbard;tp;Postbop;1965;127.4
John Coltrane;ts;Hardbop;1957;140.8
Benny Goodman;cl;Swing;1937;284.8
Lester Young;ts;Swing;1944;245.0
Cannonball Adderley;as;Hardbop;1960;156.5
Steve Coleman;as;Postbop;1991;105.2
Ornette Coleman;as;Free;1959;200.5
David Murray;ts;Postbop;1983;66.0
Dexter Gordon;ts;Bebop;1969;119.9
Roy Eldridge;tp;Swing;1950;243.3
Lee Konitz;as;Cool;1954;229.0
