Michael Brecker;ts;Postbop;1990;48.6
Michael Brecker;ts;Postbop;1990;48.6
John Coltrane;ts;Postbop;1963;279.5
Lee Konitz;as;Cool;1954;229.0
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;131.8
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;131.8
John Coltrane;ts;Postbop;1963;279.5
David Liebman;ss;Postbop;1988;260.8
Benny Carter;as;Swing;1986;124.0
Michael Brecker;ts;Postbop;1990;48.6
Louis Armstrong;cor;Traditional;1926;193.0
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;131.8
Michael Brecker;ts;Postbop;1990;48.6
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
John Coltrane;ts;Postbop;1963;279.5
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;131.8
Michael Brecker;ts;Postbop;1990;48.6
Michael Brecker;ts;Postbop;1990;48.6
Benny Carter;as;Swing;1986;124.0
Benny Carter;as;Swing;1986;124.0
Benny Carter;as;Swing;1986;124.0
Michael Brecker;ts;Postbop;1990;48.6
Michael Brecker;ts;Postbop;1990;48.6
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;131.8
Benny Carter;as;Swing;1986;124.0
