Freddie Hubbard;tp;Postbop;1961;113.9
Ornette Coleman;as;Free;1959;200.5
David Liebman;ts;Postbop;1996;151.0
David Liebman;ts;Postbop;1996;151.0
Don Byas;ts;Swing;1947;98.9
Freddie Hubbard;tp;Postbop;1961;113.9
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
Don Byas;ts;Swing;1947;98.9
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joshua Redman;ts;Postbop;1994;53.2
Joe Henderson;ts;Postbop;1991;248.4
Paul Desmond;as;Cool;1959;116.0
Benny Goodman;cl;Swing;1937;284.8
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
Don Byas;ts;Swing;1947;98.9
Paul Desmond;as;Cool;1959;116.0
Joe Lovano;ss;Postbop;1991;209.6
David Murray;ts;Postbop;1990;53.3
Wayne Shorter;ts;Postbop;1964;51.3
Ornette Coleman;as;Free;1959;200.5
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
Wayne Shorter;ts;Postbop;1964;51.3
Paul Desmond;as;Cool;1959;116.0
