Benny Carter;as;Swing;1986;124.0
Dizzy Gillespie;tp;Bebop;1952;113.4
Wayne Shorter;ts;Postbop;1964;142.4
J.J. Johnson;tb;Bebop;1957;125.5
Bob Berg;ts;Postbop;1993;131.8
Lee Konitz;as;Cool;1949;256.4
Paul Desmond;as;Cool;1959;116.0
Steve Coleman;as;Postbop;1989;97.7
Kenny Dorham;tp;Postbop;1964;154.6
Cannonball Adderley;as;Hardbop;1959;175.1
David Liebman;ss;Postbop;1988;258.8
David Murray;ts;Postbop;1983;66.0
Clifford Brown;tp;Hardbop;1954;163.9
Stan Getz;ts;Cool;1964;64.3
Lee Konitz;as;Cool;1949;256.4
Chet Baker;tp;Cool;1975;201.7
Benny Carter;as;Swing;1986;91.8
Steve Lacy;ss;Hardbop;1957;166.0
Ben Webster;ts;Swing;1956;181.8
Clifford Brown;tp;Hardbop;1954;139.7
Dexter Gordon;ts;Swing;1969;203.7
David Liebman;ss;Postbop;1988;260.8
Miles Davis;tp;Postbop;1959;138.6
Benny Carter;as;Swing;1986;91.8
Joshua Redman;ts;Postbop;1996;181.2
David Liebman;ts;Postbop;1996;151.0
Benny Goodman;cl;Swing;1937;303.5
Ornette Coleman;as;Free;1959;235.8
J.J. Johnson;tb;Bebop;1957;234.7
Ornette Coleman;as;Free;1959;232.8
Don Byas;ts;Swing;1945;99.0
Joshua Redman;ts;Postbop;1993;84.1
Michael Brecker;ts;Postbop;1996;125.6
John Coltrane;ts;Hardbop;1959;290.3
Steve Lacy;ss;Hardbop;1957;166.0
