Bob Berg;ts;Postbop;1993;250.7
Sonny Rollins;ts;Hardbop;1956;115.2
Ornette Coleman;as;Free;1959;126.2
Benny Carter;as;Swing;1952;185.4
John Coltrane;ts;Hardbop;1959;344.0
Ornette Coleman;as;Free;1959;126.2
Miles Davis;tp;Hardbop;1956;270.9
Steve Coleman;as;Postbop;1991;105.2
Chet Baker;tp;Cool;1955;178.1
Kenny Dorham;tp;Hardbop;1955;211.9
Ornette Coleman;as;Free;1959;235.8
Coleman Hawkins;ts;Swing;1949;67.4
Chet Baker;tp;Cool;1975;201.7
Steve Lacy;ss;Hardbop;1961;132.2
Charlie Parker;as;Bebop;1945;226.3
Woody Shaw;tp;Postbop;1977;171.7
Art Pepper;cl;Cool;1979;167.7
Coleman Hawkins;ts;Swing;1950;177.5
Benny Carter;as;Swing;1986;124.0
Benny Carter;as;Swing;1986;124.0
Charlie Parker;as;Bebop;1946;210.5
Ornette Coleman;as;Free;1959;126.2
David Liebman;ss;Postbop;1988;260.8
Wayne Shorter;ts;Postbop;1964;51.3
Charlie Parker;as;Bebop;1946;220.3
J.J. Johnson;tb;Bebop;1957;277.2
J.J. Johnson;tb;Bebop;1957;277.2
Stan Getz;ts;Cool;1964;64.3
John Coltrane;ts;Postbop;1963;279.5
J.J. Johnson;tb;Bebop;1957;125.5
Stan Getz;ts;Cool;1964;64.3
Joshua Redman;ts;Postbop;1993;84.1
Chet Baker;tp;Cool;1955;178.1
Joshua Redman;ts;Postbop;1992;145.2
Clifford Brown;tp;Hardbop;1954;163.9
