Wayne Shorter;ts;Postbop;1964;51.3
Bob Berg;ts;Postbop;1979;127.2
Louis Armstrong;cor;Traditional;1926;193.0
Miles Davis;tp;Postbop;1964;138.7
Charlie Parker;as;Bebop;1946;220.3
Miles Davis;tp;Hardbop;1956;270.9
Bob Berg;ts;Postbop;1993;250.7
Steve Coleman;as;Postbop;1991;105.2
Bob Berg;ts;Postbop;1993;250.7
J.J. Johnson;tb;Bebop;1957;234.7
Chet Baker;tp;Cool;1955;178.1
David Liebman;ss;Postbop;1988;258.8
Joe Lovano;ts;Postbop;1994;200.8
Art Pepper;as;Cool;1979;140.6
Bob Berg;ts;Postbop;1993;250.7
Benny Goodman;cl;Swing;1936;310.1
Roy Eldridge;tp;Swing;1950;149.8
Ben Webster;ts;Swing;1956;82.0
Charlie Parker;as;Bebop;1945;226.3
Dexter Gordon;ts;Bebop;1961;113.6
Ben Webster;ts;Swing;1956;74.1
Steve Lacy;ss;Hardbop;1961;132.2
Steve Coleman;ts;Postbop;1989;104.1
Steve Lacy;ss;Hardbop;1958;85.5
Clifford Brown;tp;Hardbop;1954;139.7
Wayne Shorter;ts;Postbop;1964;284.6
Paul Desmond;as;Cool;1959;116.0
Michael Brecker;ts;Postbop;1990;48.6
Wayne Shorter;ts;Postbop;1964;51.3
Steve Lacy;ss;Hardbop;1957;166.0
Lester Young;ts;Swing;1944;245.0
Lester Young;ts;Swing;1942;78.6
Wayne Shorter;ts;Postbop;1964;51.3
Don Byas;ts;Swing;1945;98.9
Wayne Shorter;ts;Postbop;1964;284.6
