David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joe Henderson;ts;Postbop;1991;219.9
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;250.7
Benny Goodman;cl;Swing;1937;284.8
Don Byas;ts;Swing;1947;98.9
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Joe Henderson;ts;Postbop;1991;219.9
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Lee Konitz;as;Cool;1954;229.0
Joe Henderson;ts;Postbop;1991;219.9
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
Joe Lovano;ss;Postbop;1991;209.6
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
