Roy Eldridge;tp;Swing;1943;230.7
Ornette Coleman;as;Free;1959;126.2
Coleman Hawkins;ts;Swing;1950;132.1
Joe Henderson;ts;Postbop;1991;248.4
Miles Davis;tp;Postbop;1964;138.7
Sonny Rollins;ts;Hardbop;1956;115.2
Ornette Coleman;as;Free;1959;126.2
Louis Armstrong;cor;Traditional;1926;183.1
J.J. Johnson;tb;Bebop;1949;196.7
Art Pepper;as;Cool;1979;140.6
Steve Coleman;as;Postbop;1991;105.2
David Murray;ts;Postbop;1983;66.1
Dizzy Gillespie;tp;Bebop;1945;182.3
Kenny Dorham;tp;Hardbop;1954;121.3
Lee Konitz;as;Cool;1949;256.4
Steve Lacy;ss;Hardbop;1957;166.4
Miles Davis;tp;Hardbop;1956;270.9
Louis Armstrong;cor;Traditional;1927;197.4
Kenny Dorham;tp;Hardbop;1954;121.3
Wayne Shorter;ts;Postbop;1964;51.3
David Liebman;ss;Postbop;1988;258.8
Lee Konitz;as;Cool;1954;210.8
Dexter Gordon;ts;Swing;1969;203.7
Lee Konitz;as;Cool;1954;229.0
Louis Armstrong;cor;Traditional;1926;193.0
Paul Desmond;as;Cool;1964;191.2
Louis Armstrong;cor;Traditional;1925;146.4
David Liebman;ss;Postbop;1988;144.1
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Joe Henderson;ts;Postbop;1964;157.5
Louis Armstrong;cor;Traditional;1926;193.0
Lee Konitz;as;Cool;1949;256.4
Paul Desmond;as;Cool;1964;191.2
Steve Coleman;ts;Postbop;1989;104.1
