David Liebman;ss;Postbop;1988;260.8
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
Michael Brecker;ts;Postbop;1990;48.6
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
Joshua Redman;ts;Postbop;1994;53.2
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Louis Armstrong;cor;Traditional;1926;193.0
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
Michael Brecker;ts;Postbop;1990;48.6
David Liebman;ss;Postbop;1988;260.8
Bob Berg;ts;Postbop;1993;131.8
Michael Brecker;ts;Postbop;1990;48.6
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
John Coltrane;ts;Postbop;1963;279.5
Michael Brecker;ts;Postbop;1990;321.1
John Coltrane;ts;Postbop;1963;279.5
Lee Konitz;as;Cool;1954;229.0
John Coltrane;ts;Postbop;1963;279.5
Joshua Redman;ts;Postbop;1994;53.2
John Coltrane;ts;Postbop;1963;279.5
David Murray;ts;Postbop;1990;53.3
Benny Carter;as;Swing;1986;124.0
Benny Carter;as;Swing;1952;185.4
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Bob Berg;ts;Postbop;1993;131.8
