Freddie Hubbard;tp;Postbop;1961;113.9
Ben Webster;ts;Swing;1956;181.8
Dexter Gordon;ts;Bebop;1969;180.9
Benny Carter;as;Swing;1986;127.2
Coleman Hawkins;ts;Swing;1954;250.0
Dizzy Gillespie;tp;Bebop;1945;171.1
Steve Coleman;ts;Postbop;1989;104.1
Dizzy Gillespie;tp;Bebop;1952;113.4
Don Byas;ts;Swing;1945;99.0
Coleman Hawkins;ts;Swing;1950;132.1
Lester Young;ts;Swing;1945;151.0
Miles Davis;tp;Hardbop;1956;270.9
Steve Lacy;ss;Hardbop;1957;166.4
Benny Carter;as;Swing;1986;127.2
Steve Lacy;ss;Hardbop;1961;132.2
Cannonball Adderley;as;Hardbop;1960;156.5
Charlie Parker;as;Bebop;1945;226.3
Dizzy Gillespie;tp;Bebop;1945;290.5
Stan Getz;ts;Cool;1964;64.3
Kenny Dorham;tp;Hardbop;1954;121.3
Miles Davis;tp;Hardbop;1956;270.9
Wayne Shorter;ts;Postbop;1964;142.4
Dexter Gordon;ts;Bebop;1969;119.9
Paul Desmond;as;Cool;1959;116.0
Kenny Dorham;tp;Postbop;1964;294.2
Woody Shaw;tp;Postbop;1987;251.1
Freddie Hubbard;tp;Hardbop;1961;145.8
Lester Young;ts;Swing;1945;151.0
Benny Goodman;cl;Swing;1937;303.5
Joe Henderson;ts;Postbop;1991;248.4
Joshua Redman;ts;Postbop;1996;181.2
Charlie Parker;as;Bebop;1946;220.3
Joe Henderson;ts;Postbop;1964;157.5
Paul Desmond;as;Cool;1963;199.9
Chet Baker;tp;Cool;1955;157.5
