David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Joe Lovano;ss;Postbop;1991;209.6
Paul Desmond;as;Cool;1959;116.0
John Coltrane;ts;Postbop;1963;279.5
Benny Goodman;cl;Swing;1937;284.8
Benny Goodman;cl;Swing;1937;284.8
Don Byas;ts;Swing;1947;98.9
David Murray;ts;Postbop;1990;53.3
Bob Berg;ts;Postbop;1993;131.8
David Murray;ts;Postbop;1990;53.3
Joshua Redman;ts;Postbop;1994;53.2
David Liebman;ts;Postbop;1996;151.0
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
David Liebman;ts;Postbop;1996;151.0
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Paul Desmond;as;Cool;1959;116.0
John Coltrane;ts;Postbop;1963;279.5
Paul Desmond;as;Cool;1959;116.0
Charlie Parker;as;Bebop;1947;197.3
Don Byas;ts;Swing;1947;98.9
Charlie Parker;as;Bebop;1947;197.3
John Coltrane;ts;Postbop;1963;279.5
David Murray;ts;Postbop;1990;53.3
Don Byas;ts;Swing;1947;98.9
Bob Berg;ts;Postbop;1993;131.8
Ornette Coleman;as;Free;1959;200.5
John Coltrane;ts;Postbop;1963;279.5
