Chet Baker;tp;Cool;1975;225.7
Steve Coleman;ts;Postbop;1989;104.1
Benny Carter;as;Swing;1986;124.0
Dizzy Gillespie;tp;Bebop;1945;182.3
Joe Henderson;ts;Postbop;1964;157.5
David Liebman;ss;Postbop;1988;258.8
Coleman Hawkins;ts;Swing;1950;132.1
Benny Carter;as;Swing;1952;185.4
Dexter Gordon;ts;Bebop;1969;180.9
Coleman Hawkins;ts;Swing;1954;250.0
Ornette Coleman;as;Free;1959;200.5
Clifford Brown;tp;Hardbop;1945;161.2
Benny Carter;as;Swing;1986;124.0
Bob Berg;ts;Postbop;1993;160.6
Louis Armstrong;cor;Traditional;1926;183.1
J.J. Johnson;tb;Bebop;1957;125.5
David Murray;ts;Postbop;1983;66.1
Dexter Gordon;ts;Swing;1969;203.7
David Murray;ts;Postbop;1983;66.0
Dizzy Gillespie;tp;Bebop;1945;171.1
Charlie Parker;as;Bebop;1947;197.3
Coleman Hawkins;ts;Swing;1950;177.5
Bob Berg;ts;Postbop;1979;127.2
Kenny Dorham;tp;Postbop;1964;294.2
Joe Henderson;ts;Postbop;1991;219.9
Stan Getz;ts;Cool;1957;66.9
Miles Davis;tp;Postbop;1964;138.7
Lee Konitz;as;Cool;1954;210.8
Ben Webster;ts;Swing;1956;181.8
Dizzy Gillespie;tp;Bebop;1945;171.1
Freddie Hubbard;tp;Postbop;1965;127.4
Joe Henderson;ts;Postbop;1991;248.4
Joe Lovano;ss;Postbop;1991;209.6
Benny Goodman;cl;Swing;1937;284.8
Dexter Gordon;ts;Swing;1969;203.7
