Paul Desmond;as;Cool;1964;152.6
John Coltrane;ts;Hardbop;1959;344.0
Lee Konitz;as;Cool;1954;229.0
Charlie Parker;as;Bebop;1947;197.3
Ben Webster;ts;Swing;1956;82.0
Michael Brecker;ts;Postbop;1996;125.6
Roy Eldridge;tp;Swing;1950;243.3
Steve Lacy;ss;Hardbop;1957;166.4
Sonny Rollins;ts;Hardbop;1956;115.2
Ornette Coleman;as;Free;1959;232.8
John Coltrane;ts;Hardbop;1959;290.3
Charlie Parker;as;Bebop;1946;220.3
Steve Lacy;ss;Hardbop;1961;132.2
Benny Carter;as;Swing;1952;185.4
Charlie Parker;as;Bebop;1946;220.3
Steve Coleman;as;Postbop;1989;97.7
Steve Coleman;as;Postbop;1989;97.7
John Coltrane;ts;Postbop;1963;279.5
Steve Coleman;as;Postbop;1988;239.8
Ben Webster;ts;Swing;1956;74.1
Clifford Brown;tp;Hardbop;1954;163.9
Joe Lovano;ss;Postbop;1991;209.6
John Coltrane;ts;Hardbop;1959;290.3
John Coltrane;ts;Hardbop;1959;344.0
Stan Getz;ts;Cool;1957;66.9
Dexter Gordon;ts;Bebop;1961;113.6
J.J. Johnson;tb;Bebop;1949;196.7
Wayne Shorter;ts;Postbop;1964;284.6
Ben Webster;ts;Swing;1956;74.1
Wayne Shorter;ts;Postbop;1964;284.6
Steve Lacy;ss;Hardbop;1957;166.4
Bob Berg;ts;Postbop;1979;127.2
Benny Goodman;cl;Swing;1936;310.1
Sonny Rollins;ts;Hardbop;1956;115.2
Ornette Coleman;as;Free;1959;232.8
