Joe Lovano;ts;Postbop;1994;200.8
Lester Young;ts;Swing;1944;245.0
Dizzy Gillespie;tp;Bebop;1952;113.4
Bob Berg;ts;Postbop;1979;127.2
Miles Davis;tp;Postbop;1959;138.6
Benny Carter;as;Swing;1986;124.0
Sonny Rollins;ts;Hardbop;1956;176.2
Ornette Coleman;as;Free;1959;200.5
David Liebman;ts;Postbop;1996;151.0
Clifford Brown;tp;Hardbop;1955;140.1
Freddie Hubbard;tp;Hardbop;1961;145.8
Woody Shaw;tp;Postbop;1987;251.1
Chet Baker;tp;Cool;1975;201.7
Charlie Parker;as;Bebop;1946;220.3
Michael Brecker;ts;Postbop;1990;321.1
Michael Brecker;ts;Postbop;1990;48.6
Ornette Coleman;as;Free;1959;235.8
Stan Getz;ts;Cool;1957;66.9
Bob Berg;ts;Postbop;1993;131.8
Don Byas;ts;Swing;1947;98.9
Paul Desmond;as;Cool;1964;191.2
Lee Konitz;as;Cool;1949;173.5
Benny Carter;as;Swing;1986;124.0
Lester Young;ts;Swing;1944;245.0
David Liebman;ss;Postbop;1988;144.1
Wayne Shorter;ts;Postbop;1965;126.4
Paul Desmond;as;Cool;1963;199.9
Bob Berg;ts;Postbop;1993;250.7
Clifford Brown;tp;Hardbop;1954;163.9
Chet Baker;tp;Cool;1955;157.5
Paul Desmond;as;Cool;1959;116.0
Benny Goodman;cl;Swing;1937;303.5
Ornette Coleman;as;Free;1959;200.5
Roy Eldridge;tp;Swing;1950;243.3
David Murray;ts;Postbop;1990;63.3
