Clifford Brown;tp;Hardbop;1954;139.7
Joshua Redman;ts;Postbop;1996;181.2
Lester Young;ts;Swing;1942;78.6
Joe Henderson;ts;Postbop;1964;157.5
David Liebman;ss;Postbop;1988;144.1
Wayne Shorter;ts;Postbop;1965;126.4
Cannonball Adderley;as;Hardbop;1959;175.1
Coleman Hawkins;ts;Swing;1949;67.4
Dexter Gordon;ts;Bebop;1969;119.9
Steve Coleman;as;Postbop;1988;239.8
Dizzy Gillespie;tp;Bebop;1945;171.1
Bob Berg;ts;Postbop;1979;127.2
Joe Lovano;ss;Postbop;1991;209.6
Dexter Gordon;ts;Bebop;1969;119.9
Michael Brecker;ts;Postbop;1990;48.6
Don Byas;ts;Swing;1947;98.9
Dizzy Gillespie;tp;Bebop;1945;290.5
Wayne Shorter;ts;Postbop;1964;51.3
Ben Webster;ts;Swing;1956;82.0
Sonny Rollins;ts;Postbop;1972;197.2
Joe Henderson;ts;Postbop;1991;219.9
Chet Baker;tp;Cool;1975;201.7
Coleman Hawkins;ts;Swing;1950;177.5
Dexter Gordon;ts;Swing;1969;203.7
Woody Shaw;tp;Postbop;1987;251.1
Joe Henderson;ts;Postbop;1991;248.4
Steve Lacy;ss;Hardbop;1961;132.2
Steve Lacy;ss;Hardbop;1958;85.5
Coleman Hawkins;ts;Swing;1950;177.5
Paul Desmond;as;Cool;1959;116.0
Woody Shaw;cor;Postbop;1978;173.1
Cannonball Adderley;as;Hardbop;1960;156.5
Kenny Dorham;tp;Hardbop;1955;211.9
Sonny Rollins;ts;Hardbop;1956;115.2
John Coltrane;ts;Postbop;1963;279.5
