David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
Joe Lovano;ss;Postbop;1991;209.6
Paul Desmond;as;Cool;1959;116.0
Ornette Coleman;as;Free;1959;200.5
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
J.J. Johnson;tb;Bebop;1957;125.5
Benny Goodman;cl;Swing;1937;284.8
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joshua Redman;ts;Postbop;1994;53.2
Paul Desmond;as;Cool;1959;116.0
Charlie Parker;as;Bebop;1947;197.3
David Murray;ts;Postbop;1990;53.3
Wayne Shorter;ts;Postbop;1964;51.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
Joe Henderson;ts;Postbop;1991;219.9
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joe Henderson;ts;Postbop;1991;248.4
David Murray;ts;Postbop;1990;53.3
Joe Henderson;ts;Postbop;1991;248.4
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Don Byas;ts;Swing;1947;98.9
David Murray;ts;Postbop;1990;53.3
David Liebman;ts;Postbop;1996;151.0
David Liebman;ts;Postbop;1996;151.0
