Stan Getz;ts;Cool;1963;131.6
Steve Coleman;ts;Postbop;1989;104.1
Miles Davis;tp;Postbop;1959;138.6
Ornette Coleman;as;Free;1959;232.8
Charlie Parker;as;Bebop;1947;197.3
Ben Webster;ts;Swing;1962;118.3
Wayne Shorter;ts;Postbop;1965;126.4
J.J. Johnson;tb;Bebop;1957;234.7
John Coltrane;ts;Postbop;1963;279.5
Bob Berg;ts;Postbop;1993;131.8
Bob Berg;ts;Postbop;1993;250.7
Joe Lovano;ts;Postbop;1994;200.8
J.J. Johnson;tb;Bebop;1949;196.7
J.J. Johnson;tb;Bebop;1949;196.7
Louis Armstrong;cor;Traditional;1925;146.4
Lester Young;ts;Swing;1945;151.0
Freddie Hubbard;tp;Postbop;1964;143.2
Charlie Parker;as;Bebop;1945;226.3
Louis Armstrong;cor;Traditional;1926;193.0
Cannonball Adderley;as;Hardbop;1961;194.3
Paul Desmond;as;Cool;1964;191.2
David Murray;ts;Postbop;1990;53.3
Clifford Brown;tp;Hardbop;1945;161.2
Cannonball Adderley;as;Hardbop;1961;194.3
Paul Desmond;as;Cool;1964;191.2
John Coltrane;ts;Hardbop;1959;290.3
Bob Berg;ts;Postbop;1993;131.8
Lester Young;ts;Swing;1945;151.0
Sonny Rollins;ts;Hardbop;1956;115.2
Louis Armstrong;cor;Traditional;1926;183.1
Chet Baker;tp;Cool;1955;178.1
Steve Lacy;ss;Hardbop;1961;132.2
Dexter Gordon;ts;Bebop;1969;180.9
David Liebman;ss;Postbop;1988;260.8
Clifford Brown;tp;Hardbop;1945;161.2
