David Liebman;ts;Postbop;1996;151.0
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Steve Lacy;ss;Hardbop;1957;166.4
David Murray;ts;Postbop;1990;63.3
David Murray;ts;Postbop;1990;53.3
Wayne Shorter;ts;Postbop;1964;51.3
David Murray;ts;Postbop;1990;53.3
Joe Henderson;ts;Postbop;1991;219.9
David Liebman;ts;Postbop;1996;151.0
David Liebman;ts;Postbop;1996;151.0
David Murray;ts;Postbop;1990;63.3
Paul Desmond;as;Cool;1959;116.0
Joshua Redman;ts;Postbop;1996;181.2
David Liebman;ss;Postbop;1988;144.1
Wayne Shorter;ts;Postbop;1964;51.3
Benny Goodman;cl;Swing;1937;284.8
Ornette Coleman;as;Free;1959;126.2
Wayne Shorter;ts;Postbop;1964;51.3
Wayne Shorter;ts;Postbop;1964;51.3
Paul Desmond;as;Cool;1959;116.0
Wayne Shorter;ts;Postbop;1964;51.3
Joe Lovano;ss;Postbop;1991;209.6
Joshua Redman;ts;Postbop;1996;181.2
David Murray;ts;Postbop;1990;53.3
Paul Desmond;as;Cool;1959;116.0
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
David Murray;ts;Postbop;1990;53.3
Joe Lovano;ss;Postbop;1991;209.6
Joe Lovano;ss;Postbop;1991;209.6
David Murray;ts;Postbop;1990;63.3
David Murray;ts;Postbop;1990;53.3
Benny Goodman;cl;Swing;1937;284.8
