Joe Henderson;ts;Postbop;1964;160.3
Joe Henderson;ts;Postbop;1964;160.3
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Freddie Hubbard;tp;Postbop;1961;113.9
Joe Henderson;ts;Postbop;1964;160.3
Coleman Hawkins;ts;Swing;1950;132.1
Kenny Dorham;tp;Hardbop;1955;211.9
Coleman Hawkins;ts;Swing;1950;132.1
Ornette Coleman;as;Free;1959;200.5
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Don Byas;ts;Swing;1947;98.9
Chet Baker;tp;Cool;1955;178.1
Joe Henderson;ts;Postbop;1964;160.3
Ornette Coleman;as;Free;1959;200.5
Coleman Hawkins;ts;Swing;1950;132.1
Joe Henderson;ts;Postbop;1964;160.3
Ornette Coleman;as;Free;1959;200.5
Kenny Dorham;tp;Hardbop;1955;211.9
Ornette Coleman;as;Free;1959;200.5
Joe Henderson;ts;Postbop;1964;160.3
Joe Henderson;ts;Postbop;1964;160.3
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Coleman Hawkins;ts;Swing;1950;132.1
Joe Henderson;ts;Postbop;1964;160.3
Joe Henderson;ts;Postbop;1964;160.3
Kenny Dorham;tp;Hardbop;1955;211.9
Joe Henderson;ts;Postbop;1964;160.3
Coleman Hawkins;ts;Swing;1950;132.1
Joe Henderson;ts;Postbop;1964;160.3
Kenny Dorham;tp;Hardbop;1955;211.9
