Dizzy Gillespie;tp;Bebop;1945;171.1
Art Pepper;cl;Cool;1979;167.7
Charlie Parker;as;Bebop;1947;197.3
Benny Goodman;cl;Swing;1937;284.8
Woody Shaw;tp;Postbop;1987;60.2
Steve Coleman;as;Postbop;1988;239.8
Kenny Dorham;tp;Hardbop;1955;211.9
Dizzy Gillespie;tp;Bebop;1945;171.1
Freddie Hubbard;tp;Hardbop;1961;145.8
Michael Brecker;ts;Postbop;1990;48.6
Steve Lacy;ss;Hardbop;1958;85.5
David Murray;ts;Postbop;1983;66.1
Chet Baker;tp;Cool;1975;201.7
Steve Lacy;ss;Hardbop;1957;166.4
Sonny Rollins;ts;Hardbop;1956;176.2
Clifford Brown;tp;Hardbop;1945;161.2
Steve Lacy;ss;Hardbop;1961;132.2
Louis Armstrong;cor;Traditional;1925;146.4
J.J. Johnson;tb;Bebop;1957;234.7
Joshua Redman;ts;Postbop;1992;145.2
Don Byas;ts;Swing;1947;98.9
Roy Eldridge;tp;Swing;1950;243.3
Steve Coleman;ts;Postbop;1989;104.1
Joe Henderson;ts;Postbop;1991;248.4
Cannonball Adderley;as;Hardbop;1959;142.6
Art Pepper;as;Cool;1979;140.6
Ornette Coleman;as;Free;1959;235.8
Clifford Brown;tp;Hardbop;1954;139.7
John Coltrane;ts;Postbop;1963;279.5
Kenny Dorham;tp;Hardbop;1954;121.3
Ben Webster;ts;Swing;1962;118.3
Freddie Hubbard;tp;Postbop;1965;127.4
Louis Armstrong;cor;Traditional;1927;197.4
Don Byas;ts;Swing;1945;98.9
Art Pepper;as;Cool;1979;60.9
